age,gender,state,occupation,income,education,category,disability_status,bpl_status,employment_status,family_size,scheme_1,scheme_2,scheme_3,scheme_4,scheme_5,scheme_6,scheme_7,scheme_8,scheme_9,scheme_10,scheme_11,scheme_12
62,Other,Punjab,Government Job,792960.0,Below 10th,OBC,No,No,Employed,8,0,0,0,0,1,0,0,0,0,0,1,0
56,Other,Uttar Pradesh,Farmer,230483.0,12th Pass,General,No,No,Farmer,1,1,0,0,0,1,0,0,0,0,0,1,0
6,Male,Tamil Nadu,Unemployed,19725.0,12th Pass,OBC,No,Yes,Unemployed,4,0,0,0,0,0,0,0,0,0,0,0,0
9,Female,West Bengal,Student,49505.0,10th Pass,SC,Yes,No,Student,1,0,1,0,0,0,0,0,0,0,0,0,0
40,Other,Tamil Nadu,Farmer,191683.0,10th Pass,OBC,Yes,No,Farmer,5,1,0,0,0,1,1,0,0,0,1,1,0
16,Female,Karnataka,Student,56947.0,Below 10th,OBC,No,No,Student,7,0,0,0,1,0,0,0,0,0,0,1,0
8,Female,Gujarat,Unemployed,6450.0,Graduate,ST,No,No,Unemployed,7,0,1,0,0,0,0,0,0,0,0,0,0
23,Male,Delhi,Student,132829.0,Postgraduate,General,Yes,No,Student,4,0,0,0,1,1,1,0,0,0,1,1,0
20,Female,West Bengal,Business Owner,764544.0,Graduate,OBC,Yes,No,Employed,2,0,0,0,0,1,1,1,1,0,0,1,0
69,Female,Bihar,Business Owner,1166895.0,Below 10th,ST,Yes,No,Employed,1,0,0,0,0,1,0,0,1,0,0,1,0
71,Female,Uttar Pradesh,Retired,72463.0,12th Pass,SC,Yes,Yes,Retired,5,0,0,1,0,0,0,0,0,1,1,1,0
34,Other,Delhi,Government Job,1449689.0,Graduate,ST,Yes,No,Employed,5,0,0,0,0,1,1,0,0,0,0,1,0
65,Male,Punjab,Retired,150546.0,Postgraduate,General,Yes,No,Retired,3,0,0,0,0,1,0,0,0,0,1,1,0
61,Other,Bihar,Retired,40442.0,Postgraduate,OBC,No,Yes,Retired,7,0,0,1,0,1,0,0,0,1,1,1,0
9,Female,Punjab,Student,135947.0,10th Pass,SC,Yes,No,Student,3,0,1,0,0,0,0,0,0,0,0,0,0
8,Female,Gujarat,Business Owner,946524.0,12th Pass,SC,No,No,Employed,1,0,1,0,0,0,0,0,0,0,0,0,0
8,Female,Maharashtra,Unemployed,4485.0,10th Pass,ST,Yes,Yes,Unemployed,3,0,1,0,0,0,0,0,0,0,0,0,0
25,Male,Maharashtra,Business Owner,567035.0,Below 10th,ST,Yes,No,Employed,2,0,0,0,0,1,1,1,0,0,0,1,0
74,Female,Uttar Pradesh,Retired,301399.0,10th Pass,General,No,No,Retired,8,0,0,0,0,0,0,0,0,0,0,1,0
65,Female,Punjab,Business Owner,1476516.0,Postgraduate,SC,Yes,No,Employed,8,0,0,0,0,1,0,1,1,0,0,1,0
12,Other,West Bengal,Student,32986.0,Postgraduate,OBC,Yes,No,Student,2,0,0,0,0,0,0,0,0,0,0,1,0
17,Other,Uttar Pradesh,Business Owner,1389779.0,Below 10th,OBC,Yes,No,Employed,5,0,0,0,0,0,0,0,0,0,0,1,0
28,Other,Karnataka,Business Owner,1069197.0,Postgraduate,SC,Yes,No,Employed,6,0,0,0,0,1,1,1,0,0,0,1,0
59,Female,Punjab,Private Job,171775.0,Graduate,General,Yes,No,Employed,3,0,0,0,0,1,0,0,0,0,1,1,0
65,Male,Maharashtra,Retired,144691.0,Graduate,SC,Yes,No,Retired,8,0,0,0,0,1,0,0,0,0,1,1,0
66,Female,Gujarat,Government Job,1310479.0,Graduate,ST,Yes,No,Employed,8,0,0,0,0,1,0,0,0,0,0,1,0
84,Female,Rajasthan,Unemployed,15442.0,12th Pass,SC,No,Yes,Unemployed,3,0,0,1,0,0,0,0,0,1,1,1,0
74,Female,Bihar,Retired,307782.0,Below 10th,SC,No,No,Retired,2,0,0,0,0,0,0,0,0,0,0,1,0
51,Female,Maharashtra,Private Job,364719.0,Below 10th,OBC,No,No,Employed,2,0,0,0,0,1,0,0,0,0,0,1,0
14,Other,Karnataka,Student,91127.0,Graduate,ST,Yes,Yes,Student,3,0,0,0,0,0,0,0,0,0,0,1,0
5,Other,Gujarat,Student,58158.0,10th Pass,SC,Yes,Yes,Student,1,0,0,0,0,0,0,0,0,0,0,0,0
10,Female,Rajasthan,Student,139164.0,12th Pass,OBC,Yes,No,Student,3,0,1,0,0,0,0,0,0,0,0,1,0
84,Male,Punjab,Private Job,1378561.0,Graduate,OBC,No,No,Employed,1,0,0,0,0,0,0,0,0,0,0,1,0
56,Female,Uttar Pradesh,Private Job,983454.0,Graduate,ST,No,No,Employed,3,0,0,0,0,1,0,0,0,0,0,1,0
43,Male,Delhi,Business Owner,1265507.0,12th Pass,OBC,Yes,No,Employed,1,0,0,0,0,1,0,1,0,0,0,1,0
57,Male,Punjab,Unemployed,21004.0,10th Pass,ST,Yes,Yes,Unemployed,7,0,0,1,0,1,0,0,0,0,1,1,0
62,Male,Gujarat,Retired,203714.0,10th Pass,SC,Yes,No,Retired,7,0,0,0,0,1,0,0,0,0,0,1,0
20,Other,West Bengal,Government Job,418444.0,10th Pass,ST,Yes,No,Employed,5,0,0,0,0,1,1,0,0,0,0,1,0
